Id,Zip Code,Status,Days,Created at
5407,457993,enable,5,2/24/2018
5408,458001,enable,5,2/24/2018
5409,458002,enable,5,2/24/2018
5410,458339,enable,5,2/24/2018
5411,458441,enable,5,2/24/2018
5412,458664,enable,5,2/24/2018
5413,458880,enable,5,2/24/2018
5414,458895,enable,5,2/24/2018
5415,460001,enable,5,2/24/2018
5416,460004,enable,5,2/24/2018
5417,460225,enable,5,2/24/2018
5418,460443,enable,5,2/24/2018
5419,461001,enable,5,2/24/2018
5420,461005,enable,5,2/24/2018
5421,461110,enable,5,2/24/2018
5422,461111,enable,5,2/24/2018
5423,461114,enable,5,2/24/2018
5424,461115,enable,5,2/24/2018
5425,461116,enable,5,2/24/2018
5426,461331,enable,5,2/24/2018
5427,461446,enable,5,2/24/2018
5428,461551,enable,5,2/24/2018
5429,461661,enable,5,2/24/2018
5430,461771,enable,5,2/24/2018
5431,461775,enable,5,2/24/2018
5432,464001,enable,5,2/24/2018
5433,464220,enable,5,2/24/2018
5434,464221,enable,5,2/24/2018
5435,464224,enable,5,2/24/2018
5436,464258,enable,5,2/24/2018
5437,464331,enable,5,2/24/2018
5438,464337,enable,5,2/24/2018
5439,465001,enable,5,2/24/2018
5440,465106,enable,5,2/24/2018
5441,465110,enable,5,2/24/2018
5442,465220,enable,5,2/24/2018
5443,465223,enable,5,2/24/2018
5444,465333,enable,5,2/24/2018
5445,465335,enable,5,2/24/2018
5446,465337,enable,5,2/24/2018
5447,465667,enable,5,2/24/2018
5448,465669,enable,5,2/24/2018
5449,465674,enable,5,2/24/2018
5450,465683,enable,5,2/24/2018
5451,465685,enable,5,2/24/2018
5452,465697,enable,5,2/24/2018
5453,466001,enable,5,2/24/2018
5454,466113,enable,5,2/24/2018
5455,466114,enable,5,2/24/2018
5456,466115,enable,5,2/24/2018
5457,466116,enable,5,2/24/2018
5458,466118,enable,5,2/24/2018
5459,466125,enable,5,2/24/2018
5460,466221,enable,5,2/24/2018
5461,466651,enable,5,2/24/2018
5462,470051,enable,5,2/24/2018
5463,470113,enable,5,2/24/2018
5464,470115,enable,5,2/24/2018
5465,470117,enable,5,2/24/2018
5466,470118,enable,5,2/24/2018
5467,470227,enable,5,2/24/2018
5468,470229,enable,5,2/24/2018
5469,470232,enable,5,2/24/2018
5470,470337,enable,5,2/24/2018
5471,471001,enable,5,2/24/2018
5472,471105,enable,5,2/24/2018
5473,471201,enable,5,2/24/2018
5474,471408,enable,5,2/24/2018
5475,471501,enable,5,2/24/2018
5476,472001,enable,5,2/24/2018
5477,472005,enable,5,2/24/2018
5478,472010,enable,5,2/24/2018
5479,472111,enable,5,2/24/2018
5480,472221,enable,5,2/24/2018
5481,472339,enable,5,2/24/2018
5482,473001,enable,5,2/24/2018
5483,473110,enable,5,2/24/2018
5484,473111,enable,5,2/24/2018
5485,473112,enable,5,2/24/2018
5486,473226,enable,5,2/24/2018
5487,473331,enable,5,2/24/2018
5488,473338,enable,5,2/24/2018
5489,473440,enable,5,2/24/2018
5490,473443,enable,5,2/24/2018
5491,473551,enable,5,2/24/2018
5492,475001,enable,5,2/24/2018
5493,475005,enable,5,2/24/2018
5494,475110,enable,5,2/24/2018
5495,475115,enable,5,2/24/2018
5496,475661,enable,5,2/24/2018
5497,476001,enable,5,2/24/2018
5498,476111,enable,5,2/24/2018
5499,476115,enable,5,2/24/2018
5500,476134,enable,5,2/24/2018
5501,476337,enable,5,2/24/2018
5502,476554,enable,5,2/24/2018
5503,477001,enable,5,2/24/2018
5504,477105,enable,5,2/24/2018
5505,477331,enable,5,2/24/2018
5506,477555,enable,5,2/24/2018
5507,480001,enable,5,2/24/2018
5508,480107,enable,5,2/24/2018
5509,480334,enable,5,2/24/2018
5510,480337,enable,5,2/24/2018
5511,480338,enable,5,2/24/2018
5512,480441,enable,5,2/24/2018
5513,480553,enable,5,2/24/2018
5514,480661,enable,5,2/24/2018
5515,480667,enable,5,2/24/2018
5516,480882,enable,5,2/24/2018
5517,481001,enable,5,2/24/2018
5518,481226,enable,5,2/24/2018
5519,481331,enable,5,2/24/2018
5520,481441,enable,5,2/24/2018
5521,481661,enable,5,2/24/2018
5522,481665,enable,5,2/24/2018
5523,482020,enable,5,2/24/2018
5524,483001,enable,5,2/24/2018
5525,483220,enable,5,2/24/2018
5526,483225,enable,5,2/24/2018
5527,483440,enable,5,2/24/2018
5528,484001,enable,5,2/24/2018
5529,484110,enable,5,2/24/2018
5530,484114,enable,5,2/24/2018
5531,484116,enable,5,2/24/2018
5532,484117,enable,5,2/24/2018
5533,484120,enable,5,2/24/2018
5534,484220,enable,5,2/24/2018
5535,484224,enable,5,2/24/2018
5536,484330,enable,5,2/24/2018
5537,484334,enable,5,2/24/2018
5538,484336,enable,5,2/24/2018
5539,484440,enable,5,2/24/2018
5540,484444,enable,5,2/24/2018
5541,484551,enable,5,2/24/2018
5542,484555,enable,5,2/24/2018
5543,484660,enable,5,2/24/2018
5544,484661,enable,5,2/24/2018
5545,485112,enable,5,2/24/2018
5546,485113,enable,5,2/24/2018
5547,485114,enable,5,2/24/2018
5548,485441,enable,5,2/24/2018
5549,485771,enable,5,2/24/2018
5550,485772,enable,5,2/24/2018
5551,485773,enable,5,2/24/2018
5552,485774,enable,5,2/24/2018
5553,486331,enable,5,2/24/2018
5554,486333,enable,5,2/24/2018
5555,486338,enable,5,2/24/2018
5556,486341,enable,5,2/24/2018
5557,486661,enable,5,2/24/2018
5558,486886,enable,5,2/24/2018
5559,486887,enable,5,2/24/2018
5560,486888,enable,5,2/24/2018
5561,486889,enable,5,2/24/2018
5562,486890,enable,5,2/24/2018
5563,487001,enable,5,2/24/2018
5564,487110,enable,5,2/24/2018
5565,487114,enable,5,2/24/2018
5566,487221,enable,5,2/24/2018
5567,487551,enable,5,2/24/2018
5568,487555,enable,5,2/24/2018
5569,487661,enable,5,2/24/2018
5570,487770,enable,5,2/24/2018
5571,487771,enable,5,2/24/2018
5572,488001,enable,5,2/24/2018
5573,462018,enable,5,2/24/2018
5574,462011,enable,5,2/24/2018
5575,462024,enable,5,2/24/2018
5576,462027,enable,5,2/24/2018
5577,462031,enable,5,2/24/2018
5578,462019,enable,5,2/24/2018
5579,462028,enable,5,2/24/2018
5580,462006,enable,5,2/24/2018
5581,462012,enable,5,2/24/2018
5582,462015,enable,5,2/24/2018
5583,482001,enable,5,2/24/2018
5584,482003,enable,5,2/24/2018
5585,482005,enable,5,2/24/2018
5586,482007,enable,5,2/24/2018
5587,482008,enable,5,2/24/2018
5588,482009,enable,5,2/24/2018
5589,482010,enable,5,2/24/2018
5590,456010,enable,5,2/24/2018
5591,482006,enable,5,2/24/2018
5592,456004,enable,5,2/24/2018
5593,456005,enable,5,2/24/2018
5594,456007,enable,5,2/24/2018
5595,456008,enable,5,2/24/2018
5596,456009,enable,5,2/24/2018
5597,486001,enable,5,2/24/2018
5598,486005,enable,5,2/24/2018
5599,486006,enable,5,2/24/2018
5600,455002,enable,5,2/24/2018
5601,462013,enable,5,2/24/2018
5602,462022,enable,5,2/24/2018
5603,462043,enable,5,2/24/2018
5604,462045,enable,5,2/24/2018
5605,452001,enable,5,2/24/2018
5606,452016,enable,5,2/24/2018
5607,452018,enable,5,2/24/2018
5608,453771,enable,5,2/24/2018
5609,455001,enable,5,2/24/2018
5610,456001,enable,5,2/24/2018
5611,452056,enable,5,2/24/2018
5612,452017,enable,5,2/24/2018
5613,452019,enable,5,2/24/2018
5614,452004,enable,5,2/24/2018
5615,462001,enable,5,2/24/2018
5616,462016,enable,5,2/24/2018
5617,462032,enable,5,2/24/2018
5618,462039,enable,5,2/24/2018
5619,462042,enable,5,2/24/2018
5620,462038,enable,5,2/24/2018
5621,462003,enable,5,2/24/2018
5622,462004,enable,5,2/24/2018
5623,462044,enable,5,2/24/2018
5624,462002,enable,5,2/24/2018
5625,462007,enable,5,2/24/2018
5626,455003,enable,5,2/24/2018
5627,462017,enable,5,2/24/2018
5628,483503,enable,5,2/24/2018
5629,462030,enable,5,2/24/2018
5630,462010,enable,5,2/24/2018
5631,462021,enable,5,2/24/2018
5632,462023,enable,5,2/24/2018
5633,452002,enable,5,2/24/2018
5634,452007,enable,5,2/24/2018
5635,452009,enable,5,2/24/2018
5636,452012,enable,5,2/24/2018
5637,452013,enable,5,2/24/2018
5638,452014,enable,5,2/24/2018
5639,453331,enable,5,2/24/2018
5640,452003,enable,5,2/24/2018
5641,452005,enable,5,2/24/2018
5642,452006,enable,5,2/24/2018
5643,452015,enable,5,2/24/2018
5644,452008,enable,5,2/24/2018
5645,452011,enable,5,2/24/2018
5646,452010,enable,5,2/24/2018
5647,486003,enable,5,2/24/2018
5648,485001,enable,5,2/24/2018
5649,485005,enable,5,2/24/2018
5650,462036,enable,5,2/24/2018
5651,462026,enable,5,2/24/2018
5652,462008,enable,5,2/24/2018
5653,462041,enable,5,2/24/2018
5654,453112,enable,5,2/24/2018
5655,482011,enable,5,2/24/2018
5656,462046,enable,5,2/24/2018
5657,486002,enable,5,2/24/2018
5658,485002,enable,5,2/24/2018
5659,485003,enable,5,2/24/2018
5660,485004,enable,5,2/24/2018
5661,450001,enable,5,2/24/2018
5662,457001,enable,5,2/24/2018
5663,470001,enable,5,2/24/2018
5664,470002,enable,5,2/24/2018
5665,470003,enable,5,2/24/2018
5666,470004,enable,5,2/24/2018
5667,483501,enable,5,2/24/2018
5668,456003,enable,5,2/24/2018
5669,456006,enable,5,2/24/2018
5670,453441,enable,5,2/24/2018
5671,474001,enable,5,2/24/2018
5672,474003,enable,5,2/24/2018
5673,474004,enable,5,2/24/2018
5674,474006,enable,5,2/24/2018
5675,474007,enable,5,2/24/2018
5676,482002,enable,5,2/24/2018
5677,482004,enable,5,2/24/2018
5678,454775,enable,5,2/24/2018
5679,474008,enable,5,2/24/2018
5680,474015,enable,5,2/24/2018
5681,474002,enable,5,2/24/2018
5682,474005,enable,5,2/24/2018
5683,474011,enable,5,2/24/2018
5684,474020,enable,5,2/24/2018
5685,477117,enable,5,2/24/2018
5686,474009,enable,5,2/24/2018
5687,474010,enable,5,2/24/2018
5688,474012,enable,5,2/24/2018
5689,452020,enable,5,2/24/2018
5690,453332,enable,5,2/24/2018
5691,453446,enable,5,2/24/2018
5692,455111,enable,5,2/24/2018
5693,455115,enable,5,2/24/2018
5694,456664,enable,5,2/24/2018
5695,462040,enable,5,2/24/2018
5696,462047,enable,5,2/24/2018
5697,483053,enable,5,2/24/2018
5698,483504,enable,5,2/24/2018
5699,453556,enable,5,2/24/2018
5700,457112,enable,5,2/24/2018
5701,454010,enable,5,2/24/2018
5702,473002,enable,5,2/24/2018
5703,461122,enable,5,2/24/2018
5704,462020,enable,5,2/24/2018
5705,462037,enable,5,2/24/2018
5706,462033,enable,5,2/24/2018
5707,462066,enable,5,2/24/2018
5708,453555,enable,5,2/24/2018
5709,473332,enable,5,2/24/2018
5710,470124,enable,5,2/24/2018
5711,457340,enable,5,2/24/2018
5712,473444,enable,5,2/24/2018
5713,454335,enable,5,2/24/2018
5714,486885,enable,5,2/24/2018
5715,400601,enable,5,2/24/2018
5716,400602,enable,5,2/24/2018
5717,400702,enable,5,2/24/2018
5718,400707,enable,5,2/24/2018
5719,401103,enable,5,2/24/2018
5720,401401,enable,5,2/24/2018
5721,401402,enable,5,2/24/2018
5722,401404,enable,5,2/24/2018
5723,401405,enable,5,2/24/2018
5724,401501,enable,5,2/24/2018
5725,401502,enable,5,2/24/2018
5726,401503,enable,5,2/24/2018
5727,401504,enable,5,2/24/2018
5728,401506,enable,5,2/24/2018
5729,401601,enable,5,2/24/2018
5730,401602,enable,5,2/24/2018
5731,401605,enable,5,2/24/2018
5732,402101,enable,5,2/24/2018
5733,402102,enable,5,2/24/2018
5734,402103,enable,5,2/24/2018
5735,402104,enable,5,2/24/2018
5736,402106,enable,5,2/24/2018
5737,402107,enable,5,2/24/2018
5738,402108,enable,5,2/24/2018
5739,402109,enable,5,2/24/2018
5740,402115,enable,5,2/24/2018
5741,402125,enable,5,2/24/2018
5742,402126,enable,5,2/24/2018
5743,402201,enable,5,2/24/2018
5744,402204,enable,5,2/24/2018
5745,402207,enable,5,2/24/2018
5746,402208,enable,5,2/24/2018
5747,402209,enable,5,2/24/2018
5748,402301,enable,5,2/24/2018
5749,402302,enable,5,2/24/2018
5750,402305,enable,5,2/24/2018
5751,402307,enable,5,2/24/2018
5752,402309,enable,5,2/24/2018
5753,410101,enable,5,2/24/2018
5754,410201,enable,5,2/24/2018
5755,410202,enable,5,2/24/2018
5756,410203,enable,5,2/24/2018
5757,410204,enable,5,2/24/2018
5758,410207,enable,5,2/24/2018
5759,410216,enable,5,2/24/2018
5760,410220,enable,5,2/24/2018
5761,410221,enable,5,2/24/2018
5762,410222,enable,5,2/24/2018
5763,410301,enable,5,2/24/2018
5764,410302,enable,5,2/24/2018
5765,410401,enable,5,2/24/2018
5766,410402,enable,5,2/24/2018
5767,410403,enable,5,2/24/2018
5768,410405,enable,5,2/24/2018
5769,410406,enable,5,2/24/2018
5770,410501,enable,5,2/24/2018
5771,410503,enable,5,2/24/2018
5772,410504,enable,5,2/24/2018
5773,410506,enable,5,2/24/2018
5774,410507,enable,5,2/24/2018
5775,410515,enable,5,2/24/2018
5776,412109,enable,5,2/24/2018
5777,412201,enable,5,2/24/2018
5778,412205,enable,5,2/24/2018
5779,412207,enable,5,2/24/2018
5780,412208,enable,5,2/24/2018
5781,412209,enable,5,2/24/2018
5782,412210,enable,5,2/24/2018
5783,412211,enable,5,2/24/2018
5784,412219,enable,5,2/24/2018
5785,412220,enable,5,2/24/2018
5786,412401,enable,5,2/24/2018
5787,412801,enable,5,2/24/2018
5788,412802,enable,5,2/24/2018
5789,412803,enable,5,2/24/2018
5790,412804,enable,5,2/24/2018
5791,412805,enable,5,2/24/2018
5792,413101,enable,5,2/24/2018
5793,413102,enable,5,2/24/2018
5794,413103,enable,5,2/24/2018
5795,413104,enable,5,2/24/2018
5796,413105,enable,5,2/24/2018
5797,413106,enable,5,2/24/2018
5798,413107,enable,5,2/24/2018
5799,413108,enable,5,2/24/2018
5800,413110,enable,5,2/24/2018
5801,413112,enable,5,2/24/2018
5802,413115,enable,5,2/24/2018
5803,413116,enable,5,2/24/2018
5804,413120,enable,5,2/24/2018
5805,413130,enable,5,2/24/2018
5806,413132,enable,5,2/24/2018
5807,413133,enable,5,2/24/2018
5808,413215,enable,5,2/24/2018
5809,413216,enable,5,2/24/2018
5810,413217,enable,5,2/24/2018
5811,413220,enable,5,2/24/2018
5812,413224,enable,5,2/24/2018
5813,413226,enable,5,2/24/2018
5814,413228,enable,5,2/24/2018
5815,413250,enable,5,2/24/2018
5816,413304,enable,5,2/24/2018
5817,413307,enable,5,2/24/2018
5818,413317,enable,5,2/24/2018
5819,413401,enable,5,2/24/2018
5820,413402,enable,5,2/24/2018
5821,413403,enable,5,2/24/2018
5822,413404,enable,5,2/24/2018
5823,413405,enable,5,2/24/2018
5824,413409,enable,5,2/24/2018
5825,413412,enable,5,2/24/2018
5826,413501,enable,5,2/24/2018
5827,413502,enable,5,2/24/2018
5828,413506,enable,5,2/24/2018
5829,413512,enable,5,2/24/2018
5830,413517,enable,5,2/24/2018
5831,413518,enable,5,2/24/2018
5832,413520,enable,5,2/24/2018
5833,413527,enable,5,2/24/2018
5834,413531,enable,5,2/24/2018
5835,413580,enable,5,2/24/2018
5836,413701,enable,5,2/24/2018
5837,413702,enable,5,2/24/2018
5838,413703,enable,5,2/24/2018
5839,413704,enable,5,2/24/2018
5840,413707,enable,5,2/24/2018
5841,413708,enable,5,2/24/2018
5842,413709,enable,5,2/24/2018
5843,413714,enable,5,2/24/2018
5844,413715,enable,5,2/24/2018
5845,413716,enable,5,2/24/2018
5846,413717,enable,5,2/24/2018
5847,413718,enable,5,2/24/2018
5848,413719,enable,5,2/24/2018
5849,413720,enable,5,2/24/2018
5850,413725,enable,5,2/24/2018
5851,413728,enable,5,2/24/2018
5852,413736,enable,5,2/24/2018
5853,413738,enable,5,2/24/2018
5854,413739,enable,5,2/24/2018
5855,413801,enable,5,2/24/2018
5856,413802,enable,5,2/24/2018
5857,414006,enable,5,2/24/2018
5858,414103,enable,5,2/24/2018
5859,414105,enable,5,2/24/2018
5860,414113,enable,5,2/24/2018
5861,414201,enable,5,2/24/2018
5862,414304,enable,5,2/24/2018
5863,414501,enable,5,2/24/2018
5864,414502,enable,5,2/24/2018
5865,414503,enable,5,2/24/2018
5866,414601,enable,5,2/24/2018
5867,415011,enable,5,2/24/2018
5868,415015,enable,5,2/24/2018
5869,415020,enable,5,2/24/2018
5870,415022,enable,5,2/24/2018
5871,415103,enable,5,2/24/2018
5872,415104,enable,5,2/24/2018
5873,415105,enable,5,2/24/2018
5874,415106,enable,5,2/24/2018
5875,415108,enable,5,2/24/2018
5876,415109,enable,5,2/24/2018
5877,415111,enable,5,2/24/2018
5878,415114,enable,5,2/24/2018
5879,415115,enable,5,2/24/2018
5880,415122,enable,5,2/24/2018
5881,415124,enable,5,2/24/2018
5882,415205,enable,5,2/24/2018
5883,415209,enable,5,2/24/2018
5884,415213,enable,5,2/24/2018
5885,415401,enable,5,2/24/2018
5886,415402,enable,5,2/24/2018
5887,415405,enable,5,2/24/2018
5888,415408,enable,5,2/24/2018
5889,415409,enable,5,2/24/2018
5890,415411,enable,5,2/24/2018
5891,415412,enable,5,2/24/2018
5892,415501,enable,5,2/24/2018
5893,415511,enable,5,2/24/2018
5894,415513,enable,5,2/24/2018
5895,415515,enable,5,2/24/2018
5896,415517,enable,5,2/24/2018
5897,415518,enable,5,2/24/2018
5898,415519,enable,5,2/24/2018
5899,415522,enable,5,2/24/2018
5900,415523,enable,5,2/24/2018
5901,415526,enable,5,2/24/2018
5902,415528,enable,5,2/24/2018
5903,415536,enable,5,2/24/2018
5904,415537,enable,5,2/24/2018
5905,415539,enable,5,2/24/2018
5906,415601,enable,5,2/24/2018
5907,415602,enable,5,2/24/2018
5908,415603,enable,5,2/24/2018
5909,415604,enable,5,2/24/2018
5910,415605,enable,5,2/24/2018
5911,415606,enable,5,2/24/2018
5912,415612,enable,5,2/24/2018
5913,415615,enable,5,2/24/2018
5914,415616,enable,5,2/24/2018
5915,415617,enable,5,2/24/2018
5916,415619,enable,5,2/24/2018
5917,415621,enable,5,2/24/2018
5918,415628,enable,5,2/24/2018
5919,415629,enable,5,2/24/2018
5920,415639,enable,5,2/24/2018
5921,415640,enable,5,2/24/2018
5922,415701,enable,5,2/24/2018
5923,415708,enable,5,2/24/2018
5924,415709,enable,5,2/24/2018
5925,415710,enable,5,2/24/2018
5926,415712,enable,5,2/24/2018
5927,415718,enable,5,2/24/2018
5928,415722,enable,5,2/24/2018
5929,415727,enable,5,2/24/2018
5930,415730,enable,5,2/24/2018
5931,416102,enable,5,2/24/2018
5932,416103,enable,5,2/24/2018
5933,416104,enable,5,2/24/2018
5934,416105,enable,5,2/24/2018
5935,416106,enable,5,2/24/2018
5936,416107,enable,5,2/24/2018
5937,416109,enable,5,2/24/2018
5938,416111,enable,5,2/24/2018
5939,416113,enable,5,2/24/2018
5940,416114,enable,5,2/24/2018
5941,416116,enable,5,2/24/2018
5942,416118,enable,5,2/24/2018
5943,416120,enable,5,2/24/2018
5944,416121,enable,5,2/24/2018
5945,416122,enable,5,2/24/2018
5946,416143,enable,5,2/24/2018
5947,416144,enable,5,2/24/2018
5948,416146,enable,5,2/24/2018
5949,416202,enable,5,2/24/2018
5950,416203,enable,5,2/24/2018
5951,416204,enable,5,2/24/2018
5952,416220,enable,5,2/24/2018
5953,416229,enable,5,2/24/2018
5954,416232,enable,5,2/24/2018
5955,416301,enable,5,2/24/2018
5956,416302,enable,5,2/24/2018
5957,416303,enable,5,2/24/2018
5958,416304,enable,5,2/24/2018
5959,416305,enable,5,2/24/2018
5960,416312,enable,5,2/24/2018
5961,416313,enable,5,2/24/2018
5962,416314,enable,5,2/24/2018
5963,416316,enable,5,2/24/2018
5964,416402,enable,5,2/24/2018
5965,416404,enable,5,2/24/2018
5966,416408,enable,5,2/24/2018
5967,416417,enable,5,2/24/2018
5968,416501,enable,5,2/24/2018
5969,416502,enable,5,2/24/2018
5970,416505,enable,5,2/24/2018
5971,416506,enable,5,2/24/2018
5972,416508,enable,5,2/24/2018
5973,416510,enable,5,2/24/2018
5974,416511,enable,5,2/24/2018
5975,416513,enable,5,2/24/2018
5976,416514,enable,5,2/24/2018
5977,416515,enable,5,2/24/2018
5978,416516,enable,5,2/24/2018
5979,416517,enable,5,2/24/2018
5980,416518,enable,5,2/24/2018
5981,416519,enable,5,2/24/2018
5982,416520,enable,5,2/24/2018
5983,416526,enable,5,2/24/2018
5984,416528,enable,5,2/24/2018
5985,416529,enable,5,2/24/2018
5986,416531,enable,5,2/24/2018
5987,416550,enable,5,2/24/2018
5988,416551,enable,5,2/24/2018
5989,416601,enable,5,2/24/2018
5990,416602,enable,5,2/24/2018
5991,416605,enable,5,2/24/2018
5992,416606,enable,5,2/24/2018
5993,416608,enable,5,2/24/2018
5994,416609,enable,5,2/24/2018
5995,416612,enable,5,2/24/2018
5996,416614,enable,5,2/24/2018
5997,416626,enable,5,2/24/2018
5998,416812,enable,5,2/24/2018
5999,421302,enable,5,2/24/2018
6000,421305,enable,5,2/24/2018
6001,421308,enable,5,2/24/2018
6002,421311,enable,5,2/24/2018
6003,421401,enable,5,2/24/2018
6004,422603,enable,5,2/24/2018
6005,422605,enable,5,2/24/2018
6006,422608,enable,5,2/24/2018
6007,422611,enable,5,2/24/2018
6008,423104,enable,5,2/24/2018
6009,423105,enable,5,2/24/2018
6010,423107,enable,5,2/24/2018
6011,423108,enable,5,2/24/2018
6012,423109,enable,5,2/24/2018
6013,423201,enable,5,2/24/2018
6014,423202,enable,5,2/24/2018
6015,423203,enable,5,2/24/2018
6016,423205,enable,5,2/24/2018
6017,423206,enable,5,2/24/2018
6018,423208,enable,5,2/24/2018
6019,423212,enable,5,2/24/2018
6020,423213,enable,5,2/24/2018
6021,423401,enable,5,2/24/2018
6022,423601,enable,5,2/24/2018
6023,423602,enable,5,2/24/2018
6024,423603,enable,5,2/24/2018
6025,423604,enable,5,2/24/2018
6026,423605,enable,5,2/24/2018
6027,423607,enable,5,2/24/2018
6028,424001,enable,5,2/24/2018
6029,424002,enable,5,2/24/2018
6030,424004,enable,5,2/24/2018
6031,424005,enable,5,2/24/2018
6032,424006,enable,5,2/24/2018
6033,424101,enable,5,2/24/2018
6034,424102,enable,5,2/24/2018
6035,424105,enable,5,2/24/2018
6036,424106,enable,5,2/24/2018
6037,424108,enable,5,2/24/2018
6038,424201,enable,5,2/24/2018
6039,424202,enable,5,2/24/2018
6040,424204,enable,5,2/24/2018
6041,424301,enable,5,2/24/2018
6042,424307,enable,5,2/24/2018
6043,424308,enable,5,2/24/2018
6044,424309,enable,5,2/24/2018
6045,424311,enable,5,2/24/2018
6046,424318,enable,5,2/24/2018
6047,425101,enable,5,2/24/2018
6048,425102,enable,5,2/24/2018
6049,425103,enable,5,2/24/2018
6050,425104,enable,5,2/24/2018
6051,425105,enable,5,2/24/2018
6052,425109,enable,5,2/24/2018
6053,425110,enable,5,2/24/2018
6054,425111,enable,5,2/24/2018
6055,425114,enable,5,2/24/2018
6056,425116,enable,5,2/24/2018
6057,425201,enable,5,2/24/2018
6058,425203,enable,5,2/24/2018
6059,425301,enable,5,2/24/2018
6060,425305,enable,5,2/24/2018
6061,425307,enable,5,2/24/2018
6062,425308,enable,5,2/24/2018
6063,425309,enable,5,2/24/2018
6064,425310,enable,5,2/24/2018
6065,425401,enable,5,2/24/2018
6066,425402,enable,5,2/24/2018
6067,425403,enable,5,2/24/2018
6068,425404,enable,5,2/24/2018
6069,425405,enable,5,2/24/2018
6070,425406,enable,5,2/24/2018
6071,425408,enable,5,2/24/2018
6072,425411,enable,5,2/24/2018
6073,425412,enable,5,2/24/2018
6074,425416,enable,5,2/24/2018
6075,425420,enable,5,2/24/2018
6076,425422,enable,5,2/24/2018
6077,425428,enable,5,2/24/2018
6078,425501,enable,5,2/24/2018
6079,425503,enable,5,2/24/2018
6080,425519,enable,5,2/24/2018
6081,431102,enable,5,2/24/2018
6082,431103,enable,5,2/24/2018
6083,431115,enable,5,2/24/2018
6084,431122,enable,5,2/24/2018
6085,431125,enable,5,2/24/2018
6086,431202,enable,5,2/24/2018
6087,431203,enable,5,2/24/2018
6088,431204,enable,5,2/24/2018
6089,431213,enable,5,2/24/2018
6090,431401,enable,5,2/24/2018
6091,431402,enable,5,2/24/2018
6092,431511,enable,5,2/24/2018
6093,431512,enable,5,2/24/2018
6094,431513,enable,5,2/24/2018
6095,431515,enable,5,2/24/2018
6096,431516,enable,5,2/24/2018
6097,431517,enable,5,2/24/2018
6098,431520,enable,5,2/24/2018
6099,431521,enable,5,2/24/2018
6100,431523,enable,5,2/24/2018
6101,431530,enable,5,2/24/2018
6102,431540,enable,5,2/24/2018
6103,431702,enable,5,2/24/2018
6104,431704,enable,5,2/24/2018
6105,431705,enable,5,2/24/2018
6106,431712,enable,5,2/24/2018
6107,431713,enable,5,2/24/2018
6108,431717,enable,5,2/24/2018
6109,431718,enable,5,2/24/2018
6110,431719,enable,5,2/24/2018
6111,431723,enable,5,2/24/2018
6112,431745,enable,5,2/24/2018
6113,441110,enable,5,2/24/2018
6114,441113,enable,5,2/24/2018
6115,441404,enable,5,2/24/2018
6116,441501,enable,5,2/24/2018
6117,441601,enable,5,2/24/2018
6118,441614,enable,5,2/24/2018
6119,441801,enable,5,2/24/2018
6120,416009,enable,5,2/24/2018
6121,441804,enable,5,2/24/2018
6122,441902,enable,5,2/24/2018
6123,441904,enable,5,2/24/2018
6124,441905,enable,5,2/24/2018
6125,441906,enable,5,2/24/2018
6126,441912,enable,5,2/24/2018
6127,441913,enable,5,2/24/2018
6128,441915,enable,5,2/24/2018
6129,441924,enable,5,2/24/2018
6130,442001,enable,5,2/24/2018
6131,442003,enable,5,2/24/2018
6132,442005,enable,5,2/24/2018
6133,442006,enable,5,2/24/2018
6134,442101,enable,5,2/24/2018
6135,442102,enable,5,2/24/2018
6136,442104,enable,5,2/24/2018
6137,442111,enable,5,2/24/2018
6138,442301,enable,5,2/24/2018
6139,442303,enable,5,2/24/2018
6140,442304,enable,5,2/24/2018
6141,442305,enable,5,2/24/2018
6142,442306,enable,5,2/24/2018
6143,442307,enable,5,2/24/2018
6144,442401,enable,5,2/24/2018
6145,442402,enable,5,2/24/2018
6146,442403,enable,5,2/24/2018
6147,442404,enable,5,2/24/2018
6148,442701,enable,5,2/24/2018
6149,442901,enable,5,2/24/2018
6150,442902,enable,5,2/24/2018
6151,442905,enable,5,2/24/2018
6152,443001,enable,5,2/24/2018
6153,443101,enable,5,2/24/2018
6154,443103,enable,5,2/24/2018
6155,443106,enable,5,2/24/2018
6156,443201,enable,5,2/24/2018
6157,443301,enable,5,2/24/2018
6158,443302,enable,5,2/24/2018
6159,444001,enable,5,2/24/2018
6160,444002,enable,5,2/24/2018
6161,444003,enable,5,2/24/2018
6162,444004,enable,5,2/24/2018
6163,444005,enable,5,2/24/2018
6164,444006,enable,5,2/24/2018
6165,444101,enable,5,2/24/2018
6166,444102,enable,5,2/24/2018
6167,444104,enable,5,2/24/2018
6168,444111,enable,5,2/24/2018
6169,444203,enable,5,2/24/2018
6170,444302,enable,5,2/24/2018
6171,444303,enable,5,2/24/2018
6172,444306,enable,5,2/24/2018
6173,444312,enable,5,2/24/2018
6174,444401,enable,5,2/24/2018
6175,444505,enable,5,2/24/2018
6176,444506,enable,5,2/24/2018
6177,444507,enable,5,2/24/2018
6178,444704,enable,5,2/24/2018
6179,444705,enable,5,2/24/2018
6180,444706,enable,5,2/24/2018
6181,444707,enable,5,2/24/2018
6182,444710,enable,5,2/24/2018
